,Date,Open,High,Low,Close,Adj_Close,Volume
1716,2006-11-17,98.0,99.58,95.44,97.01,58.9993,4620545
1717,2006-11-20,96.0,100.0,93.82,98.45,59.8751,3645990
1718,2006-11-21,98.6,101.57,98.02,100.72,61.2556,4046075
1719,2006-11-22,101.0,102.96,100.62,101.04,61.4503,3670855
1720,2006-11-23,101.0,101.96,99.02,99.89,60.7509,1902850
1721,2006-11-24,99.06,101.99,98.81,99.3,60.392,1360355
1722,2006-11-27,100.0,101.39,98.62,99.21,60.3373,1774995
1723,2006-11-28,99.21,99.21,97.7,98.24,59.7474,1580290
1724,2006-11-29,99.0,99.0,93.56,93.97,57.1504,3550565
1725,2006-11-30,94.3,95.98,93.64,94.86,57.6917,2770850
1726,2006-12-01,95.8,99.32,95.4,98.7,60.0271,2420090
1727,2006-12-04,100.01,100.96,98.62,99.17,60.313,2683750
1728,2006-12-05,99.6,100.13,97.1,98.26,59.7595,1685955
1729,2006-12-06,96.0,99.08,96.0,96.6,58.75,1117265
1730,2006-12-07,97.6,98.27,95.41,96.6,58.75,1289895
1731,2006-12-08,98.42,98.42,92.32,92.99,56.5544,3089615
1732,2006-12-11,92.0,93.2,86.3,88.77,53.9879,2133460
1733,2006-12-12,83.04,91.98,83.0,86.26,52.4614,2301480
1734,2006-12-13,86.75,89.4,85.05,88.3,53.7021,1660715
1735,2006-12-14,89.74,90.58,88.5,89.64,54.517,2158205
1736,2006-12-15,89.9,92.77,89.9,91.73,55.7881,2049975
1737,2006-12-18,91.73,95.0,89.33,94.49,57.4667,1677115
1738,2006-12-19,93.8,95.8,91.21,93.62,56.9376,1681100
1739,2006-12-20,93.6,96.0,90.46,92.66,56.3537,1795240
1740,2006-12-21,94.42,94.42,91.43,93.13,56.6396,1895390
1741,2006-12-22,93.65,94.3,91.6,92.26,56.1105,1116255
1742,2006-12-26,94.2,94.2,91.6,92.72,56.3902,587060
1743,2006-12-27,92.0,94.97,92.0,93.34,56.7673,1279385
1744,2006-12-28,94.21,94.6,90.6,91.28,55.5144,3326455
1745,2006-12-29,91.28,94.5,91.28,93.92,57.12,2739155
1746,2007-01-02,94.36,94.36,92.26,93.58,56.9133,907130
1747,2007-01-03,93.98,95.59,93.06,94.93,57.7343,1229170
1748,2007-01-04,95.98,97.0,93.82,94.85,57.6856,1567750
1749,2007-01-05,94.6,96.15,93.26,94.57,57.5153,1274125
1750,2007-01-08,94.4,94.4,91.8,93.11,56.6274,2482595
1751,2007-01-09,94.0,95.0,92.01,93.45,56.8342,5433595
1752,2007-01-10,93.7,94.4,91.04,92.32,56.1469,1763110
1753,2007-01-11,92.79,96.8,91.6,95.71,58.2087,5507855
1754,2007-01-12,97.96,100.4,96.98,99.96,60.7934,5773600
1755,2007-01-15,108.4,108.6,100.4,106.66,64.8682,4851670
1756,2007-01-16,100.22,112.57,100.22,110.23,67.0394,5853485
1757,2007-01-17,110.2,112.98,108.25,109.52,66.6076,4026295
1758,2007-01-18,109.7,111.2,107.65,109.39,66.5285,9438535
1759,2007-01-19,109.39,109.42,106.1,107.05,65.1054,2293970
1760,2007-01-22,108.13,110.78,106.0,109.27,66.4556,1762380
1761,2007-01-23,109.4,109.6,101.0,101.83,61.9307,4416820
1762,2007-01-24,104.0,104.0,101.0,101.81,61.9186,3724235
1763,2007-01-25,103.74,103.74,102.47,102.87,62.5632,2065465
1764,2007-01-29,104.2,104.5,100.2,100.8,61.3043,1473330
1765,2007-01-31,100.8,107.9,100.8,106.92,65.0264,5466445
1766,2007-02-01,107.1,109.48,106.08,108.43,65.9447,2484930
1767,2007-02-02,109.0,123.0,108.64,117.55,71.4913,10641560
1768,2007-02-05,117.6,120.0,111.98,112.96,68.6997,7171335
1769,2007-02-06,113.0,114.38,109.06,109.53,66.6137,6212200
1770,2007-02-07,109.4,113.2,109.4,110.57,67.2462,3420205
1771,2007-02-08,106.45,113.97,106.45,112.82,68.6146,4297705
1772,2007-02-09,111.22,116.4,108.4,114.66,69.7336,9345215
1773,2007-02-12,110.66,115.0,109.9,110.77,67.3678,3117370
1774,2007-02-13,110.6,110.6,99.72,103.6,63.0072,5761195
1775,2007-02-14,101.26,105.2,95.33,104.15,63.3417,6832365
1776,2007-02-15,104.6,109.8,104.2,109.31,66.4799,5234600
1777,2007-02-19,110.75,112.8,107.02,109.51,66.6015,6221320
1778,2007-02-20,108.0,110.4,105.0,106.34,64.6736,4026850
1779,2007-02-21,104.21,108.48,102.26,107.29,65.2514,2784320
1780,2007-02-22,106.0,108.0,102.8,103.92,63.2018,5087370
1781,2007-02-23,104.8,105.54,96.22,98.19,59.717,8413305
1782,2007-02-26,98.6,100.81,96.83,99.09,60.2643,2877065
1783,2007-02-27,100.0,100.4,96.62,97.53,59.3156,3616620
1784,2007-02-28,94.94,97.38,83.0,92.14,56.0375,3549795
1785,2007-03-01,93.39,98.4,91.4,96.95,58.9628,1987000
1786,2007-03-02,97.2,97.6,92.45,94.04,57.193,3300020
1787,2007-03-05,93.0,93.0,86.44,89.32,54.3224,4076240
1788,2007-03-06,89.8,93.8,84.04,86.22,52.4371,5890945
1789,2007-03-07,89.98,91.6,79.25,83.07,50.5213,6935165
1790,2007-03-08,84.73,90.0,82.41,87.22,53.0452,4318735
1791,2007-03-09,87.98,93.58,85.4,91.28,55.5144,4839985
1792,2007-03-12,90.2,94.59,90.2,91.81,55.8368,3205705
1793,2007-03-13,91.42,100.24,91.42,98.72,60.0393,5450040
1794,2007-03-14,97.0,97.0,92.7,94.56,57.5093,6524695
1795,2007-03-15,96.39,99.28,93.01,93.86,57.0835,2745740
1796,2007-03-16,95.14,95.4,87.3,89.74,54.5779,3427260
1797,2007-03-19,91.0,95.1,88.42,94.01,57.1748,2603500
1798,2007-03-20,96.0,96.2,91.7,92.56,56.2929,2271440
1799,2007-03-21,93.0,97.0,92.6,96.22,58.5188,3382785
1800,2007-03-22,97.6,101.78,97.02,100.78,61.2921,4426920
1801,2007-03-23,100.98,106.0,98.31,104.93,63.8161,4976825
1802,2007-03-26,105.85,108.8,103.36,103.91,63.1957,3109825
1803,2007-03-28,103.8,104.8,97.2,99.07,60.2521,3901640
1804,2007-03-29,101.0,103.03,94.63,96.0,58.385,6799245
1805,2007-03-30,97.4,98.9,96.5,98.08,59.6501,3457525
1806,2007-04-02,93.99,94.58,90.0,91.86,55.8672,4711970
1807,2007-04-03,93.2,94.6,91.05,93.1,56.6213,2923720
1808,2007-04-04,93.2,95.6,91.03,91.74,55.7942,3477985
1809,2007-04-05,93.0,93.0,87.0,90.29,54.9124,6117695
1810,2007-04-09,91.0,100.96,91.0,99.87,60.7387,7976545
1811,2007-04-10,100.0,101.0,96.66,97.86,59.5163,4288720
1812,2007-04-11,97.86,98.99,93.01,93.56,56.9011,3129430
1813,2007-04-12,93.0,93.0,90.45,92.65,56.3477,2339825
1814,2007-04-13,93.8,95.6,93.12,93.78,57.0349,5925400
1815,2007-04-16,95.0,95.68,93.54,93.78,57.0349,5367455
1816,2007-04-17,95.0,95.0,92.66,93.02,56.5727,8079980
1817,2007-04-18,94.03,95.2,93.62,94.26,57.3268,8267210
1818,2007-04-19,93.99,94.18,91.25,92.92,56.5119,4551110
1819,2007-04-20,94.0,94.58,92.02,93.25,56.7126,2682765
1820,2007-04-23,94.08,94.4,92.0,92.59,56.3112,2010015
1821,2007-04-24,92.2,95.7,91.6,93.64,56.9497,12866545
1822,2007-04-25,94.98,94.98,93.2,93.54,56.8889,6051275
1823,2007-04-26,94.56,94.6,92.22,93.16,56.6578,8591595
1824,2007-04-27,93.23,93.8,90.61,91.0,55.3442,3296085
1825,2007-04-30,88.0,93.94,87.24,93.64,56.9497,5118745
1826,2007-05-03,94.0,96.4,93.98,94.65,57.564,11572475
1827,2007-05-04,95.4,97.8,94.8,96.02,58.3972,14412590
1828,2007-05-07,97.2,101.98,96.61,101.32,61.6205,23839815
1829,2007-05-08,101.0,103.1,99.8,101.34,61.6327,7841210
1830,2007-05-09,101.0,104.0,99.82,103.63,63.0254,6258505
1831,2007-05-10,103.63,108.0,103.5,104.71,63.6823,11117305
1832,2007-05-11,100.22,105.4,100.22,104.09,63.3052,4915005
1833,2007-05-14,104.6,105.8,104.2,105.09,63.9134,1916160
1834,2007-05-15,105.2,107.78,104.47,106.85,64.9838,4269415
1835,2007-05-16,107.4,108.98,107.4,108.39,65.9204,4440755
1836,2007-05-17,108.65,109.7,108.0,108.78,69.0232,5110990
1837,2007-05-18,107.0,110.2,104.0,107.35,68.1158,3123850
1838,2007-05-21,106.0,111.6,106.0,111.15,70.527,3506225
1839,2007-05-22,111.4,114.03,111.4,113.3,71.8912,4481485
1840,2007-05-23,113.4,118.38,112.83,116.26,73.7694,5550275
1841,2007-05-24,115.8,116.1,111.6,114.38,72.5765,5014770
1842,2007-05-25,112.4,115.8,111.91,112.89,71.631,4174120
1843,2007-05-28,115.1,117.4,110.64,111.06,70.4699,3855170
1844,2007-05-29,111.0,113.04,111.0,112.38,71.3074,1358840
1845,2007-05-30,112.0,114.8,110.0,111.96,71.0409,3433430
1846,2007-05-31,114.8,116.0,111.0,114.99,72.9635,4085260
1847,2007-06-01,116.0,117.6,114.61,115.4,73.2237,3485335
1848,2007-06-04,117.98,117.98,110.26,115.17,73.0778,1538910
1849,2007-06-05,115.75,117.0,113.0,115.74,73.4394,4840285
1850,2007-06-06,119.21,119.74,113.6,115.11,73.0397,2058865
1851,2007-06-07,111.2,115.74,111.2,113.98,72.3227,1008280
1852,2007-06-08,112.0,113.38,111.2,111.79,70.9331,2732700
1853,2007-06-11,112.8,113.97,112.0,113.17,71.8087,1026165
1854,2007-06-12,113.46,118.0,112.21,117.27,74.4102,4532040
1855,2007-06-13,117.2,118.4,115.04,117.01,74.2453,1844260
1856,2007-06-14,117.6,119.3,115.67,117.17,74.3468,3513915
1857,2007-06-15,117.56,120.78,117.05,119.95,76.1108,2900270
1858,2007-06-18,120.8,123.7,120.8,121.88,77.3354,3265460
1859,2007-06-19,116.32,123.4,115.06,122.69,77.8494,2084995
1860,2007-06-20,123.6,125.7,123.41,124.1,78.744,2874025
1861,2007-06-21,124.0,125.6,121.8,123.64,78.4521,1649065
1862,2007-06-22,123.6,124.7,122.1,122.86,77.9572,2505130
1863,2007-06-25,122.7,123.99,121.4,123.24,78.1983,2761830
1864,2007-06-26,124.4,124.4,118.68,120.0,76.1425,4404890
1865,2007-06-27,122.94,122.94,117.6,118.05,74.9052,1677190
1866,2007-06-28,118.0,119.6,115.0,115.86,73.5156,4739925
1867,2007-06-29,118.98,121.6,116.6,121.1,76.8405,3206585
1868,2007-07-02,124.94,124.94,120.22,121.48,77.0816,2071940
1869,2007-07-03,122.6,125.6,121.9,124.69,79.1184,3529275
1870,2007-07-04,125.36,125.36,122.7,123.72,78.5029,1388585
1871,2007-07-05,123.8,127.17,123.8,126.0,79.9496,4198335
1872,2007-07-06,126.0,126.6,124.89,125.75,79.791,1983895
1873,2007-07-09,126.4,128.2,125.6,126.9,80.5207,1578350
1874,2007-07-10,127.6,127.6,125.64,126.14,80.0384,1095705
1875,2007-07-11,126.0,127.09,124.0,126.39,80.1971,1787885
1876,2007-07-12,128.0,130.0,126.44,128.51,81.5423,1908630
1877,2007-07-13,130.02,131.96,126.6,128.96,81.8278,5424815
1878,2007-07-16,129.0,130.57,127.6,129.15,81.9484,4275265
1879,2007-07-17,129.8,131.5,129.1,129.94,82.4496,2049890
1880,2007-07-18,129.6,132.0,129.31,131.24,83.2745,1908280
1881,2007-07-19,132.0,132.4,129.6,130.02,82.5004,1578620
1882,2007-07-20,126.02,131.8,126.02,128.92,81.8024,1729390
1883,2007-07-23,128.8,129.8,124.27,124.88,79.239,3227620
1884,2007-07-24,127.6,127.6,121.63,122.99,78.0397,5209900
1885,2007-07-25,121.02,124.48,120.03,123.71,78.4966,1490370
1886,2007-07-26,123.8,124.66,121.01,123.06,78.0841,4333815
1887,2007-07-27,122.0,124.6,119.21,122.87,77.9636,4077940
1888,2007-07-30,120.4,135.76,119.63,127.83,81.1108,4774955
1889,2007-07-31,127.83,132.0,123.0,125.18,79.4293,4399670
1890,2007-08-01,124.74,126.0,121.0,123.6,78.4268,3386645
1891,2007-08-02,123.8,125.0,121.46,124.07,78.725,5351260
1892,2007-08-03,124.8,126.2,123.6,124.23,78.8265,2052475
1893,2007-08-06,120.4,125.3,120.2,124.06,78.7186,3717985
1894,2007-08-07,125.4,127.78,120.24,122.75,77.8874,3480550
1895,2007-08-08,123.15,126.2,122.78,125.17,79.423,3652645
1896,2007-08-09,125.0,126.77,120.82,121.41,77.0372,2124080
1897,2007-08-10,116.14,120.57,115.04,117.87,74.791,2734335
1898,2007-08-13,118.0,121.56,115.26,120.05,76.1742,3878110
1899,2007-08-14,121.2,121.2,118.66,119.5,75.8252,1106515
1900,2007-08-16,114.0,118.0,110.21,111.57,70.7935,4299275
1901,2007-08-17,109.21,116.0,106.8,115.03,72.9889,6690770
1902,2007-08-20,117.0,121.75,115.4,120.93,76.7326,4316185
1903,2007-08-21,122.78,122.78,117.4,118.18,74.9877,2166615
1904,2007-08-22,118.4,119.94,112.43,116.51,73.928,2757495
1905,2007-08-23,122.33,122.33,113.2,116.5,73.9217,3144440
1906,2007-08-24,119.4,119.4,113.02,114.19,72.4559,3714510
1907,2007-08-27,116.4,117.0,115.03,115.49,73.2808,2894520
1908,2007-08-28,116.76,121.46,115.6,119.98,76.1298,6885300
1909,2007-08-29,118.98,124.8,116.4,122.5,77.7288,12916125
1910,2007-08-30,125.0,126.38,122.5,125.93,79.9052,21029125
1911,2007-08-31,128.6,128.6,126.4,127.0,80.5841,3498115
1912,2007-09-03,127.0,128.17,125.17,127.47,80.8824,3704520
1913,2007-09-04,128.0,134.03,128.0,131.77,83.6108,5497675
1914,2007-09-05,132.0,135.0,131.76,133.52,84.7212,1063630
1915,2007-09-06,130.46,133.94,130.46,131.95,83.725,2842975
1916,2007-09-07,132.18,132.95,130.0,130.24,82.64,1565145
1917,2007-09-10,129.69,131.32,128.0,129.92,82.4369,1747675
1918,2007-09-11,130.94,131.77,129.0,129.39,82.1007,1098795
1919,2007-09-12,129.62,131.58,129.03,129.32,82.0562,1734345
1920,2007-09-13,130.2,133.2,129.98,131.9,83.6933,2514175
1921,2007-09-14,132.99,134.4,128.44,130.0,82.4877,3491140
1922,2007-09-17,129.2,132.22,128.4,131.73,83.5854,2297220
1923,2007-09-18,131.2,132.78,130.6,132.06,83.7948,3060575
1924,2007-09-19,136.0,139.4,134.46,136.84,86.8278,5061645
1925,2007-09-20,140.0,142.38,136.31,141.23,89.6134,6073475
1926,2007-09-21,141.54,142.78,140.64,141.94,90.0639,2434285
1927,2007-09-24,142.4,148.58,142.04,146.42,92.9065,2627505
1928,2007-09-25,146.0,148.14,145.62,147.91,93.852,3224485
1929,2007-09-26,148.0,152.0,148.0,151.15,95.9078,4672555
1930,2007-09-27,154.0,155.0,151.96,153.74,97.5512,4757895
1931,2007-09-28,154.2,155.0,150.98,152.92,97.0309,4877325
1932,2007-10-01,153.38,154.5,148.82,150.3,95.3685,3206875
1933,2007-10-03,150.6,153.16,146.0,151.52,96.1426,4999140
1934,2007-10-04,151.52,152.6,145.01,150.96,95.7873,3691635
1935,2007-10-05,151.8,152.0,146.2,147.78,93.7695,1562315
1936,2007-10-08,148.0,148.78,137.99,143.13,90.819,1764090
1937,2007-10-09,141.41,146.69,140.0,145.91,92.5829,1843910
1938,2007-10-10,147.99,153.2,147.25,152.44,96.7263,3332390
1939,2007-10-11,154.0,154.0,149.6,151.95,96.4154,2536555
1940,2007-10-12,152.0,153.54,148.0,148.81,94.423,1153155
1941,2007-10-15,150.6,165.8,150.6,164.0,104.0614,6578980
1942,2007-10-16,166.94,180.2,165.0,177.34,112.5259,7559095
1943,2007-10-17,164.0,176.0,150.0,174.43,110.6795,7021855
1944,2007-10-18,179.74,179.74,169.2,171.42,108.7695,5550705
1945,2007-10-19,173.8,173.8,163.2,165.97,105.3114,3587085
1946,2007-10-22,164.78,169.02,159.8,163.8,103.9345,3113335
1947,2007-10-23,173.94,179.0,169.0,173.77,110.2607,3435385
1948,2007-10-24,173.77,178.78,169.98,173.28,109.9498,2788885
1949,2007-10-25,173.79,176.8,168.01,174.77,110.8952,2874680
1950,2007-10-26,173.8,188.0,170.6,185.22,117.5259,2633940
1951,2007-10-29,185.6,191.38,182.23,185.81,117.9003,3075560
1952,2007-10-30,188.94,188.94,180.0,181.67,115.2734,3522920
1953,2007-10-31,181.6,184.8,180.82,183.47,116.4155,1304920
1954,2007-11-01,185.0,188.8,177.6,183.57,116.479,2358475
1955,2007-11-02,179.9,187.6,176.4,186.43,118.2937,1158835
1956,2007-11-05,186.6,202.0,183.01,194.6,123.4777,5597425
1957,2007-11-06,196.01,200.6,185.4,189.28,120.1021,2690965
1958,2007-11-07,190.0,199.59,184.24,186.49,118.3318,2301420
1959,2007-11-08,178.13,186.3,178.13,184.21,116.8851,2157855
1960,2007-11-12,180.0,182.97,174.3,177.48,112.6147,3526790
1961,2007-11-13,178.12,192.0,176.6,191.05,121.2252,2552810
1962,2007-11-14,195.1,199.77,192.3,198.13,125.7176,3026835
1963,2007-11-15,197.0,199.8,191.3,192.7,122.2722,1316385
1964,2007-11-16,188.9,197.0,188.9,195.66,124.1504,783585
1965,2007-11-19,196.72,198.25,194.42,196.19,124.4866,2588530
1966,2007-11-20,194.0,204.94,194.0,199.28,126.4473,4244055
1967,2007-11-21,201.2,201.29,186.8,188.64,119.696,1627265
1968,2007-11-22,188.0,188.97,180.0,183.78,116.6122,2057575
1969,2007-11-23,187.0,189.8,183.04,185.32,117.5894,2449415
1970,2007-11-26,188.04,190.98,185.0,187.72,119.1122,9834630
1971,2007-11-27,188.4,190.56,185.2,186.42,118.2874,2194265
1972,2007-11-28,188.6,190.0,180.0,181.14,114.9371,1950325
1973,2007-11-29,184.98,187.38,181.6,183.77,116.6059,3347655
1974,2007-11-30,183.41,190.94,182.62,186.13,118.1034,3365885
1975,2007-12-03,187.23,189.98,186.0,188.47,119.5881,1810230
1976,2007-12-04,189.4,190.1,188.0,188.86,119.8356,2604970
1977,2007-12-05,188.6,189.96,187.0,188.02,119.3026,2051215
1978,2007-12-06,189.02,190.2,183.33,184.64,117.1579,2505170
1979,2007-12-07,186.24,188.0,184.4,187.71,119.1059,1478035
1980,2007-12-10,188.0,188.5,186.2,187.93,119.2455,965735
1981,2007-12-11,190.0,190.0,187.2,188.2,119.4168,2258165
1982,2007-12-12,187.0,191.0,180.45,188.41,119.5501,5131770
1983,2007-12-13,189.0,195.8,189.0,194.44,123.3762,4608770
1984,2007-12-14,195.02,199.79,194.43,198.93,126.2252,8700010
1985,2007-12-17,199.05,202.66,192.44,196.89,124.9308,2976960
1986,2007-12-18,196.4,199.6,186.54,190.61,120.946,455585
1987,2007-12-19,193.0,195.6,185.4,187.8,119.163,2179280
1988,2007-12-20,188.22,192.6,185.04,186.77,118.5094,1589440
1989,2007-12-24,190.0,191.4,187.3,190.65,120.9714,2345920
1990,2007-12-26,192.0,195.0,188.8,194.19,123.2176,1788985
1991,2007-12-27,194.8,196.8,190.2,191.28,121.3712,2548215
1992,2007-12-28,192.0,197.2,190.6,195.11,123.8013,1774735
1993,2007-12-31,197.2,197.6,193.2,194.09,123.1541,900765
1994,2008-01-01,194.06,196.69,193.22,194.51,123.4206,723580
1995,2008-01-02,196.0,208.99,196.0,206.93,131.3014,3686330
1996,2008-01-03,206.0,209.93,205.0,207.17,131.4537,2562330
1997,2008-01-04,207.0,214.89,205.43,210.98,133.8712,3574130
1998,2008-01-07,207.0,219.4,196.13,218.03,138.3446,3104430
1999,2008-01-08,220.0,225.0,210.62,213.15,135.2481,3222265
2000,2008-01-09,214.0,223.8,213.0,219.12,139.0362,5181265
2001,2008-01-10,223.0,225.0,214.81,217.83,138.2177,4727250
2002,2008-01-11,219.8,235.99,216.0,233.95,148.4462,6572805
2003,2008-01-14,236.0,258.3,232.62,253.63,160.9335,8199610
2004,2008-01-15,253.2,257.53,237.01,239.31,151.8472,6402495
2005,2008-01-16,238.0,239.77,227.91,231.34,146.79,4469725
2006,2008-01-17,233.6,239.0,223.2,232.41,147.469,3536020
2007,2008-01-18,232.0,232.0,218.0,222.55,141.2126,516090
