,Date,Open,High,Low,Close,Adj_Close,Volume,SlowD,SlowK,WILLR,MACD,MACD_Signal,MACD_Hist,RSI,ADX,CCI,Chaikin A/D,OBV
2112,2008-08-07,148.61,153.32,147.3,149.31,98.1249,10563655,80.1792,75.7206,-29.5929,2.2479,0.1105,2.1374,57.5718,19.1364,94.8355,-40368576.2884,572125270.0000
2113,2008-08-08,149.99,153.34,141.25,147.03,96.6265,22692550,73.5191,61.6248,-35.6990,2.8827,0.6649,2.2178,58.3970,18.4429,63.0929,-41363366.2052,549432720.0000
2114,2008-08-11,153.76,153.76,150.0,151.92,99.8401,12037000,65.4164,58.9037,-22.6031,3.6480,1.2615,2.3865,60.7162,17.8962,81.6319,-41107256.2803,561469720.0000
2115,2008-08-12,152.0,152.9,143.07,144.11,94.7075,13856510,53.8348,40.9757,-45.7103,4.0656,1.8223,2.2432,59.0098,16.3798,30.3669,-52031781.2714,547613210.0000
2116,2008-08-13,143.0,146.37,139.8,145.02,95.3055,19504310,45.6227,36.9886,-43.3823,3.6285,2.1836,1.4449,50.8846,15.6758,-8.1955,-40542897.4580,567117520.0000
2117,2008-08-14,145.02,145.16,137.26,140.0,92.0065,21456735,33.6508,22.9882,-57.5792,3.4058,2.4280,0.9778,52.5152,15.5445,-60.7890,-47115709.8741,545660785.0000
2118,2008-08-18,139.6,142.5,135.01,138.5,91.0207,16943130,28.0603,24.2040,-83.0547,2.7602,2.4944,0.2657,47.7856,15.8690,-114.6594,-48269368.8616,528717655.0000
2119,2008-08-19,137.0,138.18,134.04,135.96,89.3514,12688850,20.7752,15.1333,-92.7051,2.0155,2.3987,-0.3832,45.5969,16.3573,-137.5390,-49188764.9274,516028805.0000
2120,2008-08-20,135.6,138.96,133.62,134.76,88.5628,12436050,17.3052,12.5783,-95.7367,1.2974,2.1784,-0.8810,44.3807,16.5416,-107.5081,-56315052.7021,503592755.0000
2121,2008-08-21,134.0,134.4,129.0,129.82,85.3163,9974100,11.9256,8.0653,-96.6882,0.5923,1.8612,-1.2689,42.9267,17.7063,-129.7574,-63259952.3664,493618655.0000
2122,2008-08-22,129.0,136.64,127.3,135.97,89.358,15792320,14.7762,23.6850,-67.2336,-0.3657,1.4158,-1.7815,38.5424,17.9633,-86.7953,-49733334.1537,509410975.0000
2123,2008-08-25,141.0,142.94,136.42,137.12,90.1137,11869760,24.4614,41.6338,-62.8874,-0.1548,1.1017,-1.2565,51.6979,16.2498,-11.7131,-59054385.1681,521280735.0000
2124,2008-08-26,136.0,136.7,132.43,135.93,89.3317,16982365,41.2181,58.3354,-66.2891,-0.3867,0.8040,-1.1907,47.0365,15.7208,-52.9268,-48196833.6247,504298370.0000
2125,2008-08-27,137.6,138.88,134.64,135.47,89.0294,13055045,52.2347,56.7348,-57.1578,-0.4363,0.5560,-0.9923,48.6818,14.5967,-14.7956,-56140700.2631,491243325.0000
2126,2008-08-28,136.0,136.7,133.2,134.11,88.1356,10836080,55.1300,50.3197,-61.8701,-0.5979,0.3252,-0.9231,47.0576,13.9776,-44.2597,-61341993.8949,480407245.0000
2127,2008-08-29,137.0,145.38,136.4,144.68,95.0821,19076130,56.8376,63.4582,-3.8717,-0.6378,0.1326,-0.7704,48.2564,14.0792,177.1192,-45239918.1391,499483375.0000
2128,2008-09-01,144.01,145.95,139.63,144.58,95.0164,15530580,63.2597,76.0012,-7.3458,-0.1027,0.0855,-0.1882,56.0143,14.3024,155.8573,-36442516.5820,483952795.0000
2129,2008-09-02,146.4,154.32,145.3,151.97,99.873,24059335,76.8570,91.1115,-8.6973,0.5084,0.1701,0.3383,58.3783,16.1930,184.3071,-24919668.6182,508012130.0000
2130,2008-09-04,152.0,152.0,146.06,146.84,96.5016,20732740,82.7402,81.1078,-27.6832,1.4281,0.4217,1.0064,63.4872,17.8945,110.6545,-40207462.3927,487279390.0000
2131,2008-09-05,146.0,146.0,136.81,137.45,90.3306,30080985,75.1082,53.1053,-62.4353,1.6538,0.6681,0.9857,55.3928,16.5490,-2.4864,-66098720.2699,457198405.0000
2132,2008-09-08,139.0,146.8,139.0,142.25,93.4851,22302315,56.0166,33.8369,-55.1393,1.2533,0.7852,0.4682,47.5364,15.5323,23.4990,-69815779.9181,479500720.0000
2133,2008-09-09,143.0,143.18,138.02,142.0,93.3208,15704165,36.3771,22.1892,-56.2814,1.2444,0.8770,0.3674,51.8705,14.3307,-5.9512,-61294112.6990,463796555.0000
2134,2008-09-10,139.96,144.68,139.0,142.09,93.38,18446420,29.2829,31.8226,-57.9072,0.9807,0.8977,0.0830,48.4880,13.6719,-3.8344,-59670309.3679,482242975.0000
2135,2008-09-11,140.98,143.58,138.6,140.83,92.5519,12555550,29.6306,34.8801,-63.8731,0.8443,0.8870,-0.0428,49.7106,12.9409,-36.0572,-60981341.7909,469687425.0000
2136,2008-09-12,144.8,144.8,137.4,138.51,91.0272,12957470,31.8796,28.9362,-88.2254,1.0325,0.9161,0.1164,54.2309,12.6726,-75.4961,-70051572.0166,456729955.0000
2137,2008-09-15,136.0,137.0,127.2,131.45,86.3875,4209365,29.7383,25.3988,-84.3289,0.4662,0.8262,-0.3599,44.0874,13.4530,-207.1014,-70609958.2873,452520590.0000
2138,2008-09-16,127.6,139.98,121.2,139.16,91.4544,20554995,30.5625,37.3526,-45.7729,-0.6528,0.5304,-1.1832,36.7892,15.3809,-134.7435,-51849950.7588,473075585.0000
2139,2008-09-17,140.8,143.0,130.72,133.29,87.5967,19380680,37.7481,50.4927,-60.7468,-0.4691,0.3305,-0.7996,50.9628,16.0628,-73.7842,-63118546.6203,453694905.0000
2140,2008-09-18,124.2,139.0,122.26,135.72,89.1937,23031760,50.2658,62.9520,-43.2812,-1.6441,-0.0645,-1.5797,38.8047,18.2174,-101.1487,-49112373.0951,476726665.0000
2141,2008-09-19,138.28,143.98,137.4,141.71,93.1302,19861650,60.3471,67.5965,-19.8828,-1.4227,-0.3361,-1.0866,50.0379,18.5783,50.4483,-42954587.3255,496588315.0000
2142,2008-09-22,142.99,144.56,140.0,140.98,92.6505,13033940,69.7645,78.7451,-16.1865,-0.8574,-0.4404,-0.4170,53.2290,18.7251,67.2680,-50386240.1910,483554375.0000
2143,2008-09-23,139.8,141.69,135.94,136.67,89.818,12012010,75.3726,79.7762,-34.4492,-0.6591,-0.4841,-0.1750,50.7879,19.6736,6.6692,-59348260.8860,471542365.0000
2144,2008-09-24,137.03,142.55,137.03,142.04,93.3471,18204465,79.2841,79.3310,-11.6950,-0.7172,-0.5307,-0.1865,48.6359,20.2264,57.1252,-44507727.9392,489746830.0000
2145,2008-09-25,142.0,145.18,141.01,144.28,94.8192,21352225,80.1000,81.1927,-3.7531,-0.3581,-0.4962,0.1381,52.6368,19.7991,103.7308,-32372233.6842,511099055.0000
2146,2008-09-26,142.0,144.96,140.45,141.02,92.6768,23698700,79.5010,77.9793,-17.3477,-0.0727,-0.4115,0.3388,52.6368,19.5589,72.3719,-50080514.6426,487400355.0000
2147,2008-09-29,141.0,142.8,132.02,134.31,88.2671,24062265,71.1284,54.2131,-45.3294,0.0720,-0.3148,0.3868,51.6377,21.1862,-42.6669,-63919691.0363,463338090.0000
2148,2008-09-30,130.74,145.0,107.6,144.05,94.6681,22737250,62.8833,56.4576,-3.0069,-0.6340,-0.3787,-0.2553,42.4516,25.3332,-119.4671,-42337538.2627,486075340.0000
2149,2008-10-01,144.4,149.0,141.4,146.92,96.5542,27393850,60.1536,69.7900,-5.0242,-0.0901,-0.3209,0.2308,54.4410,27.9154,115.0094,-29938219.2637,513469190.0000
2150,2008-10-03,145.0,148.0,138.82,140.46,92.3088,23026825,72.2315,90.4470,-20.6280,0.3848,-0.1798,0.5646,54.8996,30.4750,46.7537,-44737588.5347,490442365.0000
2151,2008-10-06,138.94,141.2,134.14,135.6,89.1148,13916255,80.2991,80.6602,-32.3671,0.2692,-0.0900,0.3592,49.3277,33.1905,-61.6010,-52898082.7785,476526110.0000
2152,2008-10-07,154.8,154.8,130.62,136.58,89.7589,19058415,80.1916,69.4677,-38.6017,1.4407,0.2161,1.2245,60.8749,32.1284,16.7664,-62561274.5173,495584525.0000
2153,2008-10-08,133.6,133.6,114.29,129.55,85.1388,20837280,68.5650,55.5670,-53.4958,0.6509,0.3031,0.3478,45.4816,32.9444,-184.4567,-50464649.5831,474747245.0000
2154,2008-10-10,115.0,129.0,107.3,110.52,72.6325,22736455,53.4390,35.2823,-93.2211,-1.4590,-0.0493,-1.4097,36.4873,34.2649,-196.7048,-66453523.1266,452010790.0000
2155,2008-10-13,113.0,134.8,113.0,131.99,86.7424,22362115,40.9973,32.1425,-48.0210,-3.2550,-0.6905,-2.5646,35.6451,34.2405,-69.6980,-49856315.4457,474372905.0000
2156,2008-10-14,145.34,145.34,126.6,127.81,83.9953,25757925,33.8013,33.9789,-56.8211,-2.0452,-0.9614,-1.0838,54.5098,32.2952,-3.1100,-72287976.5635,448614980.0000
2157,2008-10-15,126.4,129.98,120.3,123.76,81.3337,20542195,37.4214,46.1427,-65.3474,-2.5849,-1.2861,-1.2988,45.7777,31.2860,-69.3867,-78145042.3165,428072785.0000
2158,2008-10-16,120.0,126.5,115.3,124.57,81.866,6571135,41.3571,43.9496,-63.6421,-3.4889,-1.7267,-1.7622,43.1806,30.9321,-73.3167,-73838602.6642,434643920.0000
2159,2008-10-17,131.8,131.8,119.0,124.07,81.5374,19285710,43.6863,40.9666,-64.6947,-3.2160,-2.0246,-1.1915,49.0968,29.6244,-40.2156,-77846417.8543,415358210.0000
2160,2008-10-20,125.28,130.8,120.7,123.58,81.2154,25104450,40.2157,35.7310,-65.7263,-3.4857,-2.3168,-1.1689,46.1469,28.4474,-30.0773,-88633858.2362,390253760.0000
2161,2008-10-21,127.34,133.6,124.6,131.3,86.2889,19670765,42.1464,49.7417,-49.4737,-3.4930,-2.5520,-0.9409,47.2593,26.8215,42.8169,-79017043.9688,409924525.0000
2162,2008-10-22,127.26,132.76,125.03,126.24,82.9635,13346215,47.9105,58.2588,-50.2103,-3.4652,-2.7347,-0.7306,47.2172,25.3582,51.8661,-88185014.4254,396578310.0000
2163,2008-10-23,124.0,129.0,119.0,124.48,81.8069,16925405,56.5276,61.5824,-54.8370,-3.6640,-2.9205,-0.7435,45.3871,25.0365,-26.3523,-86560165.3901,379652905.0000
2164,2008-10-24,122.0,123.74,103.4,107.77,70.8253,21571550,52.3677,37.2619,-89.5804,-3.9376,-3.1240,-0.8137,44.2188,26.6602,-253.8900,-98862533.0715,358081355.0000
2165,2008-10-27,106.0,109.2,95.0,106.91,70.2601,16055345,42.1547,27.6198,-76.3409,-5.3834,-3.5758,-1.8076,35.9851,28.8743,-206.3334,-87985587.4279,342026010.0000
2166,2008-10-29,119.0,119.8,103.62,105.37,69.248,22217715,29.7148,24.2627,-73.1347,-5.4178,-3.9442,-1.4736,45.1974,28.6001,-99.2777,-105397245.4130,319808295.0000
2167,2008-10-31,107.22,116.0,106.22,112.59,73.9929,14748160,29.5223,36.6844,-54.4301,-6.3227,-4.4199,-1.9028,39.4774,28.3534,-62.6189,-100933602.7412,334556455.0000
2168,2008-11-03,116.46,124.94,116.01,120.44,79.1518,14041135,38.5566,54.7227,-34.0933,-6.2225,-4.7804,-1.4421,45.4898,26.4045,13.3512,-101043667.6292,348597590.0000
2169,2008-11-04,120.0,129.78,116.48,128.09,84.1793,17551300,56.2297,77.2820,-14.2746,-5.7907,-4.9825,-0.8082,47.7014,23.8221,50.4588,-87952782.4525,366148890.0000
2170,2008-11-05,130.38,134.96,118.47,120.8,79.3884,18841285,70.1048,78.3096,-35.4354,-4.5584,-4.8977,0.3393,53.8073,22.2164,50.5059,-101469602.2300,347307605.0000
2171,2008-11-06,118.0,122.18,110.5,116.54,76.5888,14708505,72.5158,61.9557,-46.0961,-4.5285,-4.8239,0.2953,46.5978,20.5570,-10.6338,-100965883.7868,332599100.0000
2172,2008-11-07,116.0,119.8,109.43,116.32,76.4442,18138005,59.8345,39.2380,-46.6467,-4.6131,-4.7817,0.1686,45.5034,19.2353,-11.8376,-95001513.0305,314461095.0000
2173,2008-11-10,118.89,122.6,115.66,121.78,80.0325,14198950,46.0946,37.0901,-32.9830,-4.3962,-4.7046,0.3084,47.4837,17.5065,51.2008,-84157933.3092,328660045.0000
2174,2008-11-11,120.0,120.6,112.0,112.81,74.1375,10869725,35.2873,29.5339,-55.4304,-4.0876,-4.5812,0.4936,48.2856,16.6174,-13.3716,-92980110.0399,317790320.0000
2175,2008-11-12,111.8,113.94,104.63,105.06,69.0443,13449920,29.3199,21.3355,-95.4052,-4.4534,-4.5557,0.1022,42.9074,17.0241,-122.5191,-105187607.7104,304340400.0000
2176,2008-11-14,108.0,110.88,97.4,98.59,64.7923,23297860,19.2181,6.7848,-96.8318,-4.9924,-4.6430,-0.3494,40.5800,18.3882,-166.4212,-124372066.5388,281042540.0000
2177,2008-11-17,99.56,99.98,86.22,91.15,59.9028,4986675,11.6697,6.8888,-89.8851,-6.0311,-4.9206,-1.1104,35.7893,20.8485,-182.7518,-125785440.7883,276055865.0000
2178,2008-11-18,90.4,90.4,85.0,87.55,57.5369,20776800,7.3842,8.4788,-94.8959,-7.5068,-5.4378,-2.0690,31.3291,23.1830,-146.4807,-126939691.6373,255279065.0000
2179,2008-11-19,85.0,92.86,84.22,85.51,56.1962,23260910,7.9064,8.3516,-97.4576,-9.0082,-6.1519,-2.8563,28.9647,24.6332,-111.8840,-143254630.0723,232018155.0000
2180,2008-11-20,83.8,83.8,78.86,81.21,53.3703,4448665,7.7038,6.2809,-94.6273,-10.1776,-6.9571,-3.2206,28.4349,26.5523,-115.0271,-143470764.8617,227569490.0000
2181,2008-11-21,83.8,84.5,76.72,82.3,54.0867,27107865,8.8408,11.8898,-87.8378,-10.9779,-7.7612,-3.2166,28.4349,28.5147,-91.4370,-131693807.1475,254677355.0000
2182,2008-11-24,81.8,84.0,78.37,79.51,52.2531,17989185,11.4586,16.2050,-93.9189,-11.6392,-8.5368,-3.1024,27.4034,30.2808,-79.3668,-142397854.0166,236688170.0000
2183,2008-11-25,82.96,83.74,73.4,75.31,49.4929,18747520,15.0417,17.0303,-95.9534,-11.9322,-9.2159,-2.7163,29.0618,32.4473,-88.2977,-154219319.4591,217940650.0000
2184,2008-11-26,75.98,83.64,72.48,80.89,53.16,27816490,21.8638,32.3560,-79.7154,-12.5826,-9.8893,-2.6934,25.2113,34.5008,-73.8830,-140111678.0107,245757140.0000
2185,2008-11-28,76.4,83.2,70.5,81.7,53.6923,20299850,38.2309,55.7429,-18.2837,-17.7343,-12.9176,-4.8167,46.4957,35.4989,17.4309,-124607069.3009,266056990.0000
2186,2008-12-01,82.5,87.34,81.62,82.61,54.2904,29906195,48.7618,63.9488,-11.0381,-16.0461,-13.5433,-2.5029,48.3627,32.1763,45.8958,-144161128.1226,295963185.0000
2187,2008-12-02,81.6,86.94,77.65,85.82,56.4,25024930,72.1312,96.7020,-7.5813,-14.6125,-13.7571,-0.8554,48.0877,28.9918,46.3001,-125170207.0892,320988115.0000
2188,2008-12-03,87.0,87.98,84.48,86.74,57.0046,18239230,85.9319,97.1449,-1.4094,-12.8919,-13.5841,0.6922,49.9843,26.1333,60.2330,-119854826.4584,339227345.0000
2189,2008-12-04,87.9,92.96,86.6,91.04,59.8305,24519495,96.6492,96.1006,-2.0654,-11.3252,-13.1323,1.8071,50.3204,23.9359,72.5999,-110139537.1058,363746840.0000
2190,2008-12-05,91.4,95.0,88.0,88.61,58.2335,20811295,92.5498,84.4040,-6.7263,-9.6895,-12.4437,2.7543,51.7223,22.1197,69.0286,-127323714.7455,342935545.0000
2191,2008-12-08,92.0,93.6,89.6,90.39,59.4033,13395505,85.5072,76.0170,-4.8526,-8.2496,-11.6049,3.3553,51.9804,20.4852,66.3295,-135427988.5727,356331050.0000
2192,2008-12-10,91.48,93.2,87.63,92.56,60.8294,23207005,77.1854,71.1352,-2.5684,-7.0690,-10.6977,3.6287,51.7141,18.8057,58.9983,-117554003.3189,379538055.0000
2193,2008-12-11,93.1,95.8,88.88,91.4,60.0671,16993035,71.5406,67.4698,-4.5929,-5.9342,-9.7450,3.8108,52.5553,17.5646,56.1182,-122170594.3779,362545020.0000
2194,2008-12-12,89.94,94.68,87.12,93.76,61.618,14953785,69.0325,68.4926,-8.0632,-5.2296,-8.8419,3.6123,50.6432,16.2276,67.4786,-110856348.4656,377498805.0000
2195,2008-12-15,95.64,98.48,95.0,97.24,63.9051,12927955,69.5159,72.5854,-5.9530,-4.1632,-7.9062,3.7430,53.9976,15.4772,153.2838,-107141448.0749,390426760.0000
2196,2008-12-16,97.0,101.26,95.65,100.16,65.8241,14824720,75.6707,85.9343,-4.6590,-3.1719,-6.9593,3.7875,54.8118,15.1395,175.5630,-98130333.1910,405251480.0000
2197,2008-12-17,100.8,104.0,98.41,99.52,65.4034,15602940,81.1471,84.9216,-22.9508,-2.0558,-5.9786,3.9228,57.1654,15.1780,144.9316,-107536791.4120,389648540.0000
2198,2008-12-18,99.0,108.6,99.0,107.44,70.6084,18393845,85.8720,86.7600,-5.2727,-1.3016,-5.0432,3.7416,55.6402,15.7847,152.7318,-93588111.2182,408042385.0000
2199,2008-12-19,107.94,112.4,106.25,109.2,71.765,17593185,84.9681,83.2228,-12.6582,0.0173,-4.0311,4.0484,61.3336,16.7916,154.2308,-94303303.9930,425635570.0000
2200,2008-12-22,109.94,111.36,105.71,107.5,70.6478,10367845,84.1004,82.3184,-19.3829,1.2099,-2.9829,4.1929,62.5290,17.5826,109.1162,-98101787.4537,415267725.0000
2201,2008-12-23,106.62,108.58,98.15,99.9,65.6532,17050730,73.4733,54.8787,-49.4462,1.8657,-2.0132,3.8789,59.1557,16.7399,31.6422,-109430795.9772,398216995.0000
2202,2008-12-24,99.0,99.6,96.2,98.15,64.5031,14320735,56.2950,31.6880,-56.3687,1.7504,-1.2605,3.0109,52.0015,15.6048,-32.6697,-107324768.2476,383896260.0000
2203,2008-12-26,98.29,102.2,95.45,96.56,63.4582,10758190,32.2852,10.2888,-62.6582,1.5835,-0.6917,2.2752,51.3584,15.0433,-45.1452,-114544705.9044,373138070.0000
2204,2008-12-29,96.0,100.36,93.6,98.99,65.0551,13604755,19.4295,16.3116,-71.3298,1.2520,-0.3030,1.5549,49.1790,14.1307,-68.5530,-106454313.8904,386742825.0000
2205,2008-12-30,99.3,103.88,98.8,102.05,67.0661,14290435,19.2342,31.1021,-55.0532,1.2412,0.0059,1.2353,52.4124,13.9923,-7.6738,-102459721.8806,401033260.0000
2206,2008-12-31,103.94,104.2,99.92,100.94,66.3367,12477375,33.1382,52.0010,-60.9574,1.5888,0.3225,1.2663,56.7148,13.9312,-11.4807,-108989912.1221,388555885.0000
2207,2009-01-02,104.4,109.5,103.46,108.38,71.2261,14261265,51.9910,72.8699,-21.3830,1.8797,0.6339,1.2458,57.1417,14.8994,78.0509,-100017606.3735,402817150.0000
2208,2009-01-05,109.9,112.96,109.9,112.02,73.6183,9165605,70.2176,85.7820,-4.8554,2.5249,1.0121,1.5128,62.1058,16.3735,122.2219,-96483174.8886,411982755.0000
2209,2009-01-06,112.2,115.4,110.28,113.95,74.8867,12893855,83.9246,93.1219,-6.6514,3.1852,1.4467,1.7384,64.0411,18.1100,126.6840,-90892500.8513,424876610.0000
2210,2009-01-07,114.8,115.08,103.0,104.42,68.6237,10571555,83.5768,71.8265,-50.3670,3.8735,1.9321,1.9415,66.2087,17.5087,50.5199,-98978694.1838,414305055.0000
2211,2009-01-09,101.6,108.06,95.0,97.32,63.9576,25173105,69.6169,43.9024,-82.9358,3.3157,2.2088,1.1069,49.4080,16.3975,-47.3525,-115208213.8019,389131950.0000
2212,2009-01-12,98.0,98.96,89.0,90.34,59.3705,22546950,43.6339,15.1727,-94.9243,2.5538,2.2778,0.2759,45.8801,16.5288,-128.3588,-131688331.3028,366585000.0000
2213,2009-01-13,88.4,93.0,86.6,88.06,57.8721,15257915,22.0826,7.1726,-94.9306,1.1618,2.0546,-0.8928,37.8684,17.0664,-142.5690,-139984824.7595,351327085.0000
2214,2009-01-14,90.0,91.39,87.6,89.88,59.0681,12034855,9.8553,7.2207,-88.6111,0.1857,1.6808,-1.4951,39.8146,17.5503,-115.7512,-137539758.8491,363361940.0000
2215,2009-01-15,86.0,87.68,84.2,86.81,57.0506,11930135,7.8561,9.1750,-91.6346,-0.9003,1.1646,-2.0649,36.6275,18.6251,-109.0901,-131574699.9196,351431805.0000
2216,2009-01-16,89.74,90.2,87.2,88.71,58.2992,9286470,11.3554,17.6704,-85.5449,-1.4425,0.6432,-2.0857,41.4930,18.7821,-71.0044,-131512777.7376,360718275.0000
2217,2009-01-19,89.78,90.0,86.31,87.66,57.6092,7942585,17.9277,26.9375,-88.9102,-1.8477,0.1450,-1.9927,41.5464,19.1164,-63.5770,-133643692.4971,352775690.0000
2218,2009-01-20,85.94,85.94,83.32,84.48,55.5193,6111545,24.2302,28.0827,-96.3840,-2.4504,-0.3741,-2.0764,37.8647,20.0622,-80.7773,-134343477.8613,346664145.0000
2219,2009-01-21,81.11,85.6,80.8,81.54,53.5872,10361190,25.1806,20.5216,-97.8413,-3.2800,-0.9553,-2.3248,33.6921,21.4273,-100.2272,-141509972.9178,336302955.0000
2220,2009-01-22,82.1,84.2,80.66,83.21,54.6847,8445315,21.6432,16.3254,-90.6934,-3.8137,-1.5270,-2.2867,35.3155,22.6852,-105.9162,-137788308.4783,344748270.0000
2221,2009-01-23,82.0,83.78,76.02,76.86,50.5115,14467735,16.7946,13.5368,-96.3383,-4.1963,-2.0608,-2.1354,35.2187,24.7416,-149.2236,-149123839.3189,330280535.0000
2222,2009-01-27,78.99,80.94,76.65,78.95,51.8851,8791605,16.8734,20.7581,-82.7444,-4.6883,-2.5863,-2.1020,32.2621,26.5924,-119.1011,-148488569.0079,339072140.0000
2223,2009-01-28,79.8,85.9,79.4,84.57,55.5785,26017380,24.9965,40.6944,-44.3721,-4.9558,-3.0602,-1.8956,33.9208,26.0235,-22.9397,-133118317.4494,365089520.0000
2224,2009-01-29,86.0,89.0,85.22,87.13,57.2609,15203530,42.8917,67.2226,-21.6502,-4.6143,-3.3710,-1.2432,45.3103,24.3297,71.2118,-132957461.6462,380293050.0000
2225,2009-01-30,86.8,87.8,83.73,86.74,57.0046,10647140,64.2746,84.9067,-24.4006,-4.2303,-3.5429,-0.6874,46.6292,23.2563,47.5581,-127856278.2239,369645910.0000
2226,2009-02-02,86.6,86.6,78.22,79.57,52.2925,10987800,72.0237,63.9418,-74.6066,-3.8972,-3.6137,-0.2835,46.3189,23.7533,-51.2474,-135303857.6219,358658110.0000
2227,2009-02-03,80.6,82.94,78.4,79.1,51.9837,10959425,62.3268,38.1318,-76.2712,-4.0705,-3.7051,-0.3654,37.9102,24.2006,-73.8792,-142883743.5636,347698685.0000
2228,2009-02-04,80.8,81.97,78.6,79.03,51.9376,9570105,38.3935,13.1069,-76.8105,-4.1439,-3.7928,-0.3510,38.3249,24.6032,-65.9398,-150011622.4172,338128580.0000
2229,2009-02-05,79.3,79.8,76.8,78.46,51.5631,10099535,20.4983,10.2560,-81.2018,-4.2738,-3.8890,-0.3848,36.3043,25.4717,-88.6723,-148934365.6159,328029045.0000
2230,2009-02-06,78.4,81.38,78.4,80.6,52.9694,8293960,14.6077,20.4601,-64.7149,-4.3987,-3.9910,-0.4077,35.0716,25.3955,-35.0554,-144982211.8982,336323005.0000
2231,2009-02-09,81.92,85.0,81.28,84.49,55.5259,12410810,26.6439,49.2156,-36.5182,-4.1656,-4.0259,-0.1397,43.4203,23.5714,45.2490,-135974378.3606,348733815.0000
2232,2009-02-10,85.0,87.0,83.2,84.2,55.3353,11356660,46.0147,68.3683,-39.3443,-3.6898,-3.9587,0.2688,49.7074,21.3512,61.9245,-141353853.6057,337377155.0000
2233,2009-02-11,82.06,86.77,81.45,86.19,56.6431,13429835,67.9044,86.1294,-23.0328,-3.5096,-3.8689,0.3593,44.4668,19.8068,54.6493,-130852303.2489,350806990.0000
2234,2009-02-12,85.2,87.0,85.02,86.1,56.584,12343235,79.7373,84.7142,-15.4546,-3.0778,-3.7107,0.6328,50.6421,18.3070,92.2996,-129730198.9103,338463755.0000
2235,2009-02-13,87.4,88.88,87.2,88.08,57.8852,8345915,87.0665,90.3558,-6.6225,-2.5290,-3.4743,0.9453,54.5745,16.8979,129.9915,-129332724.7084,346809670.0000
2236,2009-02-16,88.0,88.0,82.2,83.76,55.0461,9084555,81.7010,70.0329,-42.3841,-2.0224,-3.1839,1.1616,55.6453,16.9003,39.2300,-133530402.5041,337725115.0000
2237,2009-02-17,82.11,82.7,78.62,79.83,52.4634,13144880,68.1693,44.1191,-74.9172,-2.0722,-2.9616,0.8894,44.2639,18.0569,-66.0774,-138878559.4427,324580235.0000
2238,2009-02-18,78.8,80.68,77.0,78.85,51.8193,11209755,44.5458,19.4853,-83.0298,-2.3517,-2.8396,0.4879,39.2510,19.5649,-97.0731,-138817649.0457,313370480.0000
2239,2009-02-19,79.2,80.8,77.01,77.69,51.057,10887215,24.8875,11.0579,-94.1919,-2.5120,-2.7741,0.2621,40.1610,20.8509,-106.1654,-145798107.1873,302483265.0000
2240,2009-02-20,77.0,77.0,73.6,74.54,48.9869,10274755,13.2820,9.3028,-93.8481,-2.7844,-2.7761,-0.0082,36.7931,22.9842,-144.6289,-150391512.2797,292208510.0000
2241,2009-02-24,73.6,73.99,71.0,72.73,47.7974,12938465,9.8005,9.0408,-90.3244,-3.2373,-2.8684,-0.3689,32.1617,25.5344,-136.3667,-148357670.7662,279270045.0000
2242,2009-02-25,73.8,75.16,72.73,73.21,48.1128,11110095,10.9884,14.6217,-87.6398,-3.5393,-3.0026,-0.5368,32.7153,27.0621,-96.6006,-155078630.8156,290380140.0000
2243,2009-02-26,72.0,73.2,68.6,69.26,45.5169,16328155,12.6372,14.2491,-96.7455,-3.8792,-3.1779,-0.7013,30.2471,29.4346,-118.0103,-166721285.8350,274051985.0000
2244,2009-02-27,69.96,70.57,67.35,69.58,45.7272,15414885,15.2980,17.0232,-89.6423,-4.2640,-3.3951,-0.8689,27.6228,31.8339,-107.0126,-160785093.9042,289466870.0000
2245,2009-03-02,68.6,68.6,63.86,64.62,42.4676,16340390,14.3401,11.7481,-96.8517,-4.6254,-3.6412,-0.9842,25.9548,34.6577,-133.4784,-171885510.5115,273126480.0000
2246,2009-03-03,64.4,66.75,63.04,64.98,42.7041,22533445,14.6839,15.2804,-90.1322,-5.1909,-3.9511,-1.2398,21.4998,37.3424,-121.7914,-170852950.0399,295659925.0000
2247,2009-03-04,68.88,68.88,63.88,64.43,42.3427,19491745,13.0554,12.1378,-92.1734,-5.2174,-4.2044,-1.0130,34.7696,38.2421,-89.1503,-186056515.5060,276168180.0000
2248,2009-03-05,66.0,67.2,59.27,60.14,39.5233,25961390,13.2935,12.4623,-95.9591,-5.4084,-4.4452,-0.9633,31.0237,40.0404,-119.1123,-206321463.6692,250206790.0000
