,Date,Open,High,Low,Close,Adj_Close,Volume,SlowD,SlowK,WILLR,MACD,MACD_Signal,MACD_Hist,RSI,ADX,CCI,Chaikin A/D,OBV,Axis Bank,isPartial,SMA3_GoogleTrends,EMA3_GoogleTrends,SMA5_GoogleTrends,EMA5_GoogleTrends
68,2007-06-18,120.8,123.7,120.8,121.88,77.3354,3265460,79.8701,82.8035,-14.5600,3.5752,3.6261,-0.0509,67.1106,32.9304,181.8043,-82257219.7267,479511575.0000,0.0,False,0.0,0.0,0.0,0.0
69,2007-06-19,116.32,123.4,115.06,122.69,77.8494,2084995,84.0444,87.6813,-8.0800,3.3501,3.5709,-0.2208,54.7287,30.9551,98.1732,-80527223.7051,481596570.0000,0.0,False,0.0,0.0,0.0,0.0
70,2007-06-20,123.6,125.7,123.41,124.1,78.744,2874025,85.4349,85.8199,-11.0345,3.7163,3.5999,0.1163,66.0412,30.1074,142.2878,-81669313.2748,484470595.0000,0.0,False,0.0,0.0,0.0,0.0
71,2007-06-21,124.0,125.6,121.8,123.64,78.4521,1649065,86.0492,84.6463,-14.2069,3.9927,3.6785,0.3142,66.5515,28.4025,99.5448,-81721390.3821,482821530.0000,0.0,False,0.0,0.0,0.0,0.0
72,2007-06-22,123.6,124.7,122.1,122.86,77.9572,2505130,83.3676,79.6366,-20.7299,4.1319,3.7692,0.3627,65.4586,26.8680,76.3508,-82761976.4993,480316400.0000,0.0,False,0.0,0.0,0.0,0.0
73,2007-06-25,122.7,123.99,121.4,123.24,78.1983,2761830,80.4084,76.9424,-18.2357,4.1221,3.8398,0.2823,62.8773,25.0388,57.0404,-81599664.4136,483078230.0000,0.0,False,0.0,0.0,0.0,0.0
74,2007-06-26,124.4,124.4,118.68,120.0,76.1425,4404890,70.9698,56.3305,-53.4709,4.2030,3.9124,0.2906,65.7149,23.2643,-2.8192,-83971528.9706,478673340.0000,0.0,False,0.0,0.0,0.0,0.0
75,2007-06-27,122.94,122.94,117.6,118.05,74.9052,1677190,55.6808,33.7694,-71.8984,4.1021,3.9504,0.1517,61.2474,22.2288,-66.1682,-85366043.5696,476996150.0000,0.0,False,0.0,0.0,0.0,0.0
76,2007-06-28,118.0,119.6,115.0,115.86,73.5156,4739925,33.7327,11.0982,-91.9626,3.5822,3.8767,-0.2946,48.7802,22.5113,-155.9858,-88333645.9556,472256225.0000,0.0,False,0.0,0.0,0.0,0.0
77,2007-06-29,118.98,121.6,116.6,121.1,76.8405,3206585,23.7764,26.4615,-42.9907,3.2122,3.7438,-0.5316,50.9796,21.4339,-57.3897,-85768377.9556,475462810.0000,0.0,False,0.0,0.0,0.0,0.0
78,2007-07-02,124.94,124.94,120.22,121.48,77.0816,2071940,27.9589,46.3169,-39.4392,3.3611,3.6673,-0.3061,62.0048,19.9604,29.0225,-86734111.1798,477534750.0000,0.0,False,0.0,0.0,0.0,0.0
79,2007-07-03,122.6,125.6,121.9,124.69,79.1184,3529275,48.8706,73.8333,-9.4392,3.2529,3.5844,-0.3315,56.4647,18.9605,77.5795,-84940852.1825,481064025.0000,0.0,False,0.0,0.0,0.0,0.0
80,2007-07-04,125.36,125.36,122.7,123.72,78.5029,1388585,66.5912,79.6235,-17.7358,3.3512,3.5377,-0.1866,61.0281,18.0605,76.0469,-85264504.7581,479675440.0000,0.0,False,0.0,0.0,0.0,0.0
81,2007-07-05,123.8,127.17,123.8,126.0,79.9496,4198335,80.3312,87.5368,-9.6138,3.2655,3.4833,-0.2178,57.2588,18.2035,118.9796,-83981333.4621,483873775.0000,0.0,False,0.0,0.0,0.0,0.0
82,2007-07-06,126.0,126.6,124.89,125.75,79.791,1983895,83.5827,83.5878,-11.6680,3.3367,3.4540,-0.1173,61.0303,18.3321,103.8178,-83969728.2496,481889880.0000,100.0,False,33.33333333333333,18.632372322584757,20.0,11.405072375140664
83,2007-07-09,126.4,128.2,125.6,126.9,80.5207,1578350,84.5820,82.6215,-9.8484,3.3864,3.4405,-0.0541,61.7129,19.2816,107.2887,-83969722.7861,483468230.0000,73.0,False,34.666666666666664,29.30252391821215,40.8,38.29941472131257
84,2007-07-10,127.6,127.6,125.64,126.14,80.0384,1095705,80.0119,73.8263,-15.6060,3.4824,3.4488,0.0336,63.8248,20.1361,79.2169,-84506394.3376,482372525.0000,0.0,False,24.333333333333332,22.42529965745038,40.8,49.17742194642999
85,2007-07-11,126.0,127.09,124.0,126.39,80.1971,1787885,74.4575,66.9248,-13.7121,3.3903,3.4371,-0.0468,59.0031,19.4243,56.0836,-83528551.8984,484160410.0000,0.0,False,24.333333333333332,36.973068547062745,20.8,23.337445662478842
86,2007-07-12,128.0,130.0,126.44,128.51,81.5423,1908630,68.7588,65.5252,-11.1194,3.4391,3.4375,0.0016,62.8962,20.4009,119.3028,-83217601.5843,486069040.0000,24.0,False,8.0,4.471769357420342,19.400000000000002,20.362730407612084
87,2007-07-13,130.02,131.96,126.6,128.96,81.8278,5424815,65.9658,65.4473,-25.5536,3.5993,3.4699,0.1294,66.4695,22.1449,147.9436,-83865330.4923,491493855.0000,25.0,False,16.333333333333332,12.03079433789015,24.400000000000002,28.997531490319417
88,2007-07-16,129.0,130.57,127.6,129.15,81.9484,4275265,66.1216,67.3922,-27.9325,3.6024,3.4964,0.1060,63.0621,23.7144,116.2133,-83678222.7191,495769120.0000,49.0,False,44.33333333333333,34.93431683842039,36.400000000000006,31.366446662663364
89,2007-07-17,129.8,131.5,129.1,129.94,82.4496,2049890,66.6835,67.2110,-21.8143,3.6276,3.5226,0.1049,64.6416,25.5421,123.1200,-84293192.9648,497819010.0000,71.0,False,68.0,70.82593559791654,45.800000000000004,38.819088761850466
90,2007-07-18,129.6,132.0,129.31,131.24,83.2745,1908280,69.9402,75.2175,-9.2682,3.5900,3.5361,0.0539,63.8828,27.4095,118.5025,-83463189.6788,499727290.0000,49.0,False,56.33333333333333,55.75830948580697,50.60000000000001,45.48127857571368
91,2007-07-19,132.0,132.4,129.6,130.02,82.5004,1578620,71.9117,73.3066,-28.3332,3.7111,3.5711,0.1400,68.7708,29.2741,93.6255,-84568223.9043,498148670.0000,8.0,False,42.666666666666664,52.50329595096464,52.20000000000001,59.31152346468327
92,2007-07-20,126.02,131.8,126.02,128.92,81.8024,1729390,70.7026,63.5838,-41.4286,3.2867,3.5142,-0.2275,50.0266,27.3456,12.9113,-84562241.0588,496419280.0000,4.0,False,20.333333333333332,28.020401140378425,36.199999999999996,43.175310729241865
93,2007-07-23,128.8,129.8,124.27,124.88,79.239,3227620,58.0660,37.3078,-89.5238,3.1384,3.4391,-0.3006,56.1940,24.9128,-101.9352,-87077800.9996,493191660.0000,0.0,False,1.6666666666666665,2.53240195527827,3.4000000000000004,4.386146886412513
94,2007-07-24,127.6,127.6,121.63,122.99,78.0397,5209900,40.9178,21.8618,-87.3723,2.8908,3.3294,-0.4386,53.0537,24.3277,-161.0222,-89914009.8696,487981760.0000,8.0,False,2.6666666666666665,1.4905897858067807,3.4000000000000004,3.3597207499775346
95,2007-07-25,121.02,124.48,120.03,123.71,78.4966,1490370,25.2654,16.6267,-70.2506,2.1390,3.0913,-0.9524,39.5784,24.6124,-160.8290,-88939410.5797,489472130.0000,4.0,False,4.0,3.2028619786513772,3.4000000000000004,3.1778651691933892
96,2007-07-26,123.8,124.66,121.01,123.06,78.0841,4333815,20.3984,22.7068,-75.5053,1.7473,2.8225,-1.0752,46.0152,24.7112,-109.6466,-88405116.7870,485138315.0000,8.0,False,6.666666666666666,6.771216457126006,4.0,3.0024847358665143
97,2007-07-27,122.0,124.6,119.21,122.87,77.9636,4077940,23.1172,30.0179,-72.2517,1.2769,2.5134,-1.2365,42.7396,25.6995,-96.9023,-86944919.6884,481060375.0000,4.0,False,5.333333333333333,5.228783542873994,4.8,4.3114696090752105
98,2007-07-30,120.4,135.76,119.63,127.83,81.1108,4774955,30.0626,37.4630,-47.9154,0.7662,2.1640,-1.3977,39.9321,25.7855,23.8765,-86864988.1751,485835330.0000,4.0,False,3.0,3.27769684818166,4.2,4.8423497814181395
99,2007-07-31,127.83,132.0,123.0,125.18,79.4293,4399670,36.1290,40.9060,-63.9275,0.9501,1.9212,-0.9711,55.1375,25.8628,10.2532,-89133262.4862,481435660.0000,22.0,False,8.666666666666666,5.32790545384264,7.0,5.5422069948509805
100,2007-08-01,124.74,126.0,121.0,123.6,78.4268,3386645,38.8655,38.2276,-73.4743,0.8368,1.7043,-0.8675,49.3634,24.7765,-54.9692,-88997799.3955,478049015.0000,69.0,False,31.666666666666664,21.640567952613065,20.0,13.393530023023713
101,2007-08-02,123.8,125.0,121.46,124.07,78.725,5351260,36.5961,30.6546,-70.6344,0.6635,1.4962,-0.8326,47.6758,23.7987,-44.3220,-86458217.5843,483400275.0000,46.0,False,45.666666666666664,40.909975986189764,28.200000000000003,20.453585559101764
102,2007-08-03,124.8,126.2,123.6,124.23,78.8265,2052475,32.3396,28.1365,-69.6676,0.6000,1.3169,-0.7169,49.7081,23.4574,10.0422,-87516023.3461,485452750.0000,19.0,False,44.666666666666664,52.61830846718215,32.0,28.429887471560736
103,2007-08-06,120.4,125.3,120.2,124.06,78.7186,3717985,29.6632,30.1986,-70.6949,0.1924,1.0920,-0.8996,41.7754,21.1479,-46.7250,-85606004.8425,481734765.0000,27.0,False,27.0,28.394991537360085,29.200000000000003,31.250011898108397
104,2007-08-07,125.4,127.78,120.24,122.75,77.8874,3480550,29.9863,31.6238,-78.6103,0.2697,0.9275,-0.6579,51.5399,20.2530,-23.8948,-86769264.0461,478254215.0000,22.0,False,23.0,22.523018646481184,24.4,24.32342301129565
105,2007-08-08,123.15,126.2,122.78,125.17,79.423,3652645,35.2653,43.9734,-63.9879,0.1477,0.7716,-0.6239,47.5526,19.4475,21.5346,-85316749.3955,481906860.0000,15.0,False,21.333333333333332,23.22813589269734,23.6,25.37920755527838
106,2007-08-09,125.0,126.77,120.82,121.41,77.0372,2124080,37.9959,38.3905,-86.7069,0.1980,0.6569,-0.4589,51.0148,17.5572,-64.2378,-87019580.2096,479782780.0000,57.0,False,31.333333333333332,26.370959112875177,28.200000000000003,25.55385003527014
107,2007-08-10,116.14,120.57,115.04,117.87,74.791,2734335,38.9818,34.5813,-86.3417,-0.4716,0.4312,-0.9028,37.7530,18.3000,-237.4271,-86955298.6027,477048445.0000,11.0,False,27.666666666666668,27.15693230727354,26.400000000000002,26.104828091996307
108,2007-08-13,118.0,121.56,115.26,120.05,76.1742,3878110,32.9352,25.8339,-70.4599,-0.8425,0.1764,-1.0189,41.3117,18.3923,-146.1093,-84936214.1353,480926555.0000,30.0,False,34.33333333333333,38.776374642432216,34.2,36.68515616127319
109,2007-08-14,121.2,121.2,118.66,119.5,75.8252,1106515,31.2007,33.1869,-64.9922,-0.8682,-0.0325,-0.8357,47.0937,18.4754,-80.9114,-85310862.4144,479820040.0000,28.0,False,25.666666666666664,24.05606825193611,28.400000000000002,27.60775318624161
110,2007-08-16,114.0,118.0,110.21,111.57,70.7935,4299275,29.1802,28.5199,-92.2595,-1.4528,-0.3166,-1.1362,37.7868,21.1911,-175.5415,-88108977.5816,475520765.0000,29.0,False,29.0,28.800715494662843,27.200000000000003,26.09963145901666
111,2007-08-17,109.21,116.0,106.8,115.03,72.9889,6690770,31.9015,33.9978,-60.7722,-2.2764,-0.7085,-1.5679,32.9703,24.3302,-137.0542,-82829089.2571,482211535.0000,37.0,False,31.999999999999996,30.997070176862433,30.800000000000004,30.169020270018578
112,2007-08-20,117.0,121.75,115.4,120.93,76.7326,4316185,38.4489,52.8288,-32.6501,-2.2743,-1.0217,-1.2526,45.5189,24.2068,-5.5647,-79627635.8523,486527720.0000,29.0,False,20.333333333333332,19.020061917947487,25.400000000000002,26.708080081319423
113,2007-08-21,122.78,122.78,117.4,118.18,74.9877,2166615,53.5520,73.8293,-45.7579,-1.7856,-1.1745,-0.6111,52.8031,23.6399,4.5772,-81166014.3061,484361105.0000,11.0,False,17.666666666666668,17.542486725044277,21.8,24.00420354387592
114,2007-08-22,118.4,119.94,112.43,116.51,73.928,2757495,67.3852,75.4975,-51.3771,-1.7318,-1.2859,-0.4459,47.4603,24.4793,-52.7322,-80927348.9549,481603610.0000,36.0,False,25.333333333333332,24.774740119647962,21.6,20.199016316484798
115,2007-08-23,122.33,122.33,113.2,116.5,73.9217,3144440,71.1843,64.2261,-51.4271,-1.3564,-1.3000,-0.0564,52.2746,24.1610,-12.7523,-81798698.9767,478459170.0000,29.0,False,25.333333333333332,22.033724161027717,23.6,21.680074662903863
116,2007-08-24,119.4,119.4,113.02,114.19,72.4559,3714510,61.9600,46.1564,-53.7547,-1.2806,-1.2961,0.0156,48.5866,23.9277,-47.9435,-84150829.0812,474744660.0000,35.0,False,33.33333333333333,33.66330507674466,28.0,26.654552408446783
117,2007-08-27,116.4,117.0,115.03,115.49,73.2808,2894520,48.7132,35.7570,-45.6195,-1.4459,-1.3261,-0.1198,44.9766,23.7177,-31.3359,-85693597.1730,477639180.0000,23.0,False,30.666666666666664,31.2612124035484,31.200000000000003,31.37525227092288
118,2007-08-28,116.76,121.46,115.6,119.98,76.1298,6885300,40.9525,40.9442,-17.5219,-1.5302,-1.3669,-0.1633,45.5163,21.4414,67.3515,-82286186.1559,484524480.0000,38.0,False,33.666666666666664,34.40502249633383,33.0,33.07634080067291
119,2007-08-29,118.98,124.8,116.4,122.5,77.7288,12916125,46.2674,62.1011,-12.7778,-1.4017,-1.3739,-0.0279,48.9477,20.4615,123.6041,-76443185.6111,497440605.0000,52.0,False,37.666666666666664,33.011326259327056,36.400000000000006,34.46883499879274
120,2007-08-30,125.0,126.38,122.5,125.93,79.9052,21029125,62.5006,84.4566,-2.2982,-0.8049,-1.2601,0.4552,57.0903,20.1235,171.2504,-60291921.6829,518469730.0000,56.0,False,48.666666666666664,45.654569418124225,41.800000000000004,39.10149267940933
121,2007-08-31,128.6,128.6,126.4,127.0,80.5841,3498115,78.3321,88.4388,-9.8949,-0.0409,-1.0162,0.9753,61.2020,20.5462,175.7723,-61881983.7851,521967845.0000,30.0,False,46.0,49.12966163190535,39.800000000000004,37.705786525767515
122,2007-09-03,127.0,128.17,125.17,127.47,80.8824,3704520,88.3150,92.0496,-6.9883,0.4305,-0.7269,1.1574,58.4368,20.2899,115.5974,-59906232.3760,525672365.0000,37.0,False,28.0,30.698556138972098,34.0,37.66225000209473
123,2007-09-04,128.0,134.03,128.0,131.77,83.6108,5497675,89.7959,88.8993,-10.4629,0.8747,-0.4066,1.2812,59.7012,21.8083,133.6274,-58529525.8908,531170040.0000,36.0,False,24.333333333333332,18.073901807714954,30.0,30.172848442795914
124,2007-09-05,132.0,135.0,131.76,133.52,84.7212,1063630,89.9439,88.8829,-6.7334,1.5318,-0.0189,1.5507,64.5009,23.4183,123.0582,-58437603.1230,532233670.0000,19.0,False,30.666666666666664,33.33897709621625,27.8,28.967383832519385
125,2007-09-06,130.46,133.94,130.46,131.95,83.725,2842975,86.4067,81.4378,-13.8763,1.9063,0.3661,1.5402,61.3739,24.1336,89.3420,-58846089.3837,529390695.0000,37.0,False,30.666666666666664,30.963993666011376,25.800000000000004,22.70515527406653
126,2007-09-07,132.18,132.95,130.0,130.24,82.64,1565145,79.9635,69.5698,-23.8357,2.3153,0.7560,1.5593,63.5659,24.5097,65.2642,-60156561.1581,527825550.0000,19.0,False,24.999999999999996,24.52952594293297,29.600000000000005,31.320960213019873
127,2007-09-10,129.69,131.32,128.0,129.92,82.4369,1747675,66.7779,49.3260,-26.1856,2.4106,1.0869,1.3237,58.2489,23.6962,35.6216,-59882835.2968,526077875.0000,40.0,False,29.666666666666664,27.28837545733206,29.0,28.794314816377533
128,2007-09-11,130.94,131.77,129.0,129.39,82.1007,1098795,50.6167,32.9542,-30.1613,2.5576,1.3810,1.1766,60.1100,23.1482,27.9629,-60672223.5586,524979080.0000,47.0,False,37.33333333333333,33.70706019674612,31.0,27.604198900404796
129,2007-09-12,129.62,131.58,129.03,129.32,82.0562,1734345,35.1498,23.1693,-45.4399,2.5383,1.6125,0.9258,57.1223,22.6550,9.8474,-62012079.6700,523244735.0000,37.0,False,41.33333333333333,41.59140003035194,34.6,32.1009231058818
130,2007-09-13,130.2,133.2,129.98,131.9,83.6933,2514175,31.7167,39.0265,-31.5362,2.5405,1.7981,0.7424,58.1381,22.9402,57.2163,-61527987.9169,525758910.0000,48.0,False,44.0,44.11436486604086,39.4,37.13900853661899
131,2007-09-14,132.99,134.4,128.44,130.0,82.4877,3491140,35.0066,42.8241,-50.8647,2.7358,1.9856,0.7502,62.8431,22.1168,12.0871,-63191551.1625,522267770.0000,31.0,False,38.666666666666664,39.2612124035484,40.6,41.27109983691669
132,2007-09-17,129.2,132.22,128.4,131.73,83.5854,2297220,45.2557,53.9167,-46.7143,2.5554,2.0996,0.4558,53.7285,21.3473,-26.5098,-61483675.2585,524564990.0000,37.0,False,37.0,36.40214648398853,38.0,38.83678832610032
133,2007-09-18,131.2,132.78,130.6,132.06,83.7948,3060575,48.6636,49.2500,-42.0000,2.5444,2.1886,0.3559,57.3551,20.9723,49.3211,-60444773.7782,527625565.0000,37.0,False,38.0,38.51944117316696,35.8,34.97964535095751
134,2007-09-19,136.0,139.4,134.46,136.84,86.8278,5061645,55.8586,64.4091,-22.4561,2.8897,2.3288,0.5609,64.7272,23.3353,277.0412,-60629215.8941,532687210.0000,29.0,False,34.33333333333333,35.50941021419322,35.400000000000006,35.88186433252984
135,2007-09-20,140.0,142.38,136.31,141.23,89.6134,6073475,63.3865,76.5004,-7.9973,3.4464,2.5523,0.8941,69.5941,26.2421,208.3673,-56857072.9720,538760685.0000,56.0,False,40.666666666666664,38.08258365554312,39.800000000000004,38.92547755625738
136,2007-09-21,141.54,142.78,140.64,141.94,90.0639,2434285,76.1543,87.5533,-5.6833,3.9662,2.8351,1.1311,71.2888,28.9561,151.2256,-56333808.6236,541194970.0000,34.0,False,39.66666666666666,38.225907530528694,38.60000000000001,37.9359815289246
137,2007-09-24,142.4,148.58,142.04,146.42,92.9065,2627505,85.1200,91.3064,-10.7037,4.3968,3.1474,1.2494,72.2485,32.5592,145.8571,-55441904.0822,543822475.0000,46.0,False,40.0,40.869043067741345,42.00000000000001,43.650070636650135
138,2007-09-25,146.0,148.14,145.62,147.91,93.852,3224485,90.4421,92.4667,-3.3201,4.9712,3.5122,1.4590,75.9827,35.8019,124.7639,-52806001.8206,547046960.0000,42.0,False,38.0,35.12509728598353,39.2,38.54566667064083
139,2007-09-26,148.0,152.0,148.0,151.15,95.9078,4672555,92.1270,92.6080,-3.6017,5.5242,3.9146,1.6096,77.8245,39.3149,123.6157,-50119296.7133,551719515.0000,57.0,False,48.33333333333333,46.820777412610326,43.8,42.45991818717551
140,2007-09-27,154.0,155.0,151.96,153.74,97.5512,4757895,92.9208,93.6877,-4.7368,6.3731,4.4063,1.9668,82.3392,42.8483,123.7212,-49305439.6835,556477410.0000,14.0,False,37.666666666666664,41.39087403545374,37.0,37.00866953425603
141,2007-09-28,154.2,155.0,150.98,152.92,97.0309,4877325,92.0718,89.9196,-7.8196,6.9815,4.9213,2.0602,82.4713,45.2537,95.8627,-49475296.6040,551600085.0000,48.0,False,39.666666666666664,42.11366340507194,41.400000000000006,42.6445274084317
142,2007-10-01,153.38,154.5,148.82,150.3,95.3685,3206875,86.2102,75.0232,-19.2623,7.3132,5.3997,1.9135,79.7524,45.7832,67.0134,-51010985.6809,548393210.0000,53.0,False,42.33333333333333,38.98475704492778,37.800000000000004,34.14223544675765
143,2007-10-03,150.6,153.16,146.0,151.52,96.1426,4999140,76.6673,65.0591,-16.9425,7.2680,5.7734,1.4946,70.9419,44.3862,45.6478,-48301953.2283,553392350.0000,54.0,False,41.0,41.82007595164141,39.400000000000006,38.52926025182154
144,2007-10-04,151.52,152.6,145.01,150.96,95.7873,3691635,65.6704,56.9288,-21.6158,7.2231,6.0633,1.1598,72.0762,42.5186,23.0622,-46205646.0107,549700715.0000,53.0,False,41.0,34.56742141665929,43.6,42.7788013142874
145,2007-10-05,151.8,152.0,146.2,147.78,93.7695,1562315,57.1761,49.5403,-50.2786,7.1280,6.2763,0.8517,72.4400,40.8378,-11.7290,-46916768.0632,548138400.0000,33.0,False,46.666666666666664,49.780005926538706,41.800000000000004,41.97354416833219
146,2007-10-08,148.0,148.78,137.99,143.13,90.819,1764090,48.6475,39.4734,-69.7825,6.6691,6.3548,0.3143,60.5452,38.2254,-162.7967,-47000148.5836,546374310.0000,53.0,False,57.33333333333333,58.98639156771203,51.60000000000001,50.4908029446139
147,2007-10-09,141.41,146.69,140.0,145.91,92.5829,1843910,42.0122,37.0229,-53.4391,5.7079,6.2254,-0.5176,45.9930,35.8743,-125.1503,-45586207.3974,548218220.0000,74.0,False,60.99999999999999,58.43223936090976,55.80000000000001,52.17319240418574
148,2007-10-10,147.99,153.2,147.25,152.44,96.7263,3332390,45.3148,59.4481,-15.0500,5.4146,6.0633,-0.6486,57.3625,33.5620,39.5404,-43105111.8563,551550610.0000,33.0,False,53.33333333333333,55.724639135571515,55.800000000000004,57.61886636601883
149,2007-10-11,154.0,154.0,149.6,151.95,96.4154,2536555,58.2022,78.1357,-17.9307,5.6026,5.9711,-0.3685,64.8682,31.7571,56.9335,-42932171.6065,549014055.0000,54.0,False,53.666666666666664,57.67849422102461,54.000000000000014,55.06403112961225
150,2007-10-12,152.0,153.54,148.0,148.81,94.423,1153155,73.6148,83.2605,-36.3904,5.5265,5.8822,-0.3557,60.9040,29.3735,23.1417,-43748122.8433,547860900.0000,56.0,False,47.666666666666664,43.73655923428295,54.0,54.79819218119361
151,2007-10-15,150.6,165.8,150.6,164.0,104.0614,6578980,81.3322,82.6005,-6.4725,5.2922,5.7642,-0.4720,58.1405,30.5321,234.3357,-38727325.2215,554439880.0000,47.0,False,39.0,38.83016072140742,45.4,47.662130547440576
152,2007-10-16,166.94,180.2,165.0,177.34,112.5259,7559095,83.2788,83.9754,-6.7756,6.3518,5.8817,0.4701,73.6473,33.4577,245.5380,-34012838.5802,561998975.0000,69.0,False,47.666666666666664,40.969514089855565,48.400000000000006,47.57277539153597
153,2007-10-17,164.0,176.0,150.0,174.43,110.6795,7021855,85.1280,88.8081,-13.6698,6.8750,6.0804,0.7946,68.5691,31.7828,109.1460,-27839011.3881,554977120.0000,44.0,False,53.33333333333333,53.19933831612941,46.0,43.810620725578914
154,2007-10-18,179.74,179.74,169.2,171.42,108.7695,5550705,84.9427,82.0446,-20.8008,8.4623,6.5568,1.9055,77.7114,30.8543,115.9755,-31051469.4626,549426415.0000,45.0,False,52.666666666666664,56.8483334996172,46.400000000000006,44.268959062440004
155,2007-10-19,173.8,173.8,163.2,165.97,105.3114,3587085,80.0280,69.2315,-33.7124,9.1355,7.0725,2.0630,69.2636,28.6683,61.4933,-32763793.2977,545839330.0000,32.0,False,40.33333333333333,42.07131120700833,47.4,49.7440359746701
156,2007-10-22,164.78,169.02,159.8,163.8,103.9345,3113335,69.4597,57.1030,-40.7960,8.8394,7.4259,1.4135,58.5286,25.9936,28.8224,-33175753.3195,542725995.0000,55.0,False,44.0,45.061820276626705,41.8,41.55547696646272
157,2007-10-23,173.94,179.0,169.0,173.77,110.2607,3435385,61.9451,59.5007,-19.5144,9.2373,7.7882,1.4491,64.7016,25.2997,87.7263,-33333778.2812,546161380.0000,35.0,False,37.0,34.053192239590814,39.8,39.4366376390577
158,2007-10-24,173.77,178.78,169.98,173.28,109.9498,2788885,60.3373,64.4081,-21.4907,9.4303,8.1166,1.3137,64.5037,24.6752,77.0894,-34030998.3427,543372495.0000,47.0,False,45.666666666666664,47.365492499823254,42.800000000000004,43.2595925995179
159,2007-10-25,173.79,176.8,168.01,174.77,110.8952,2874680,66.3582,75.1659,-16.8633,9.4755,8.3884,1.0872,64.5178,23.6270,60.4352,-32484098.1412,546247175.0000,22.0,False,34.666666666666664,36.26414222668596,36.0,35.76326847127657
160,2007-10-26,173.8,188.0,170.6,185.22,117.5259,2633940,72.7150,78.5711,-7.3158,9.4039,8.5915,0.8124,64.5257,24.4430,140.0286,-30691807.9218,548881115.0000,22.0,False,30.333333333333332,34.66200977639135,36.199999999999996,40.070462674255296
161,2007-10-29,185.6,191.38,182.23,185.81,117.9003,3075560,78.3875,81.4255,-13.4606,10.1818,8.9095,1.2723,72.5257,25.6163,193.8936,-31360701.2286,551956675.0000,73.0,False,55.0,52.82430107513229,41.800000000000004,36.21849652084204
162,2007-10-30,188.94,188.94,180.0,181.67,115.2734,3522920,78.3054,74.9196,-23.4655,10.9418,9.3160,1.6258,74.3453,26.0590,108.4316,-33567453.8823,548433755.0000,46.0,False,52.0,49.73596539489857,46.60000000000001,42.994128289881154
163,2007-10-31,181.6,184.8,180.82,183.47,116.4155,1304920,74.4228,66.9234,-25.0475,10.8269,9.6182,1.2087,63.9962,26.4574,77.2427,-33134668.5326,549738675.0000,50.0,False,56.33333333333333,60.42026545140605,52.2,52.15041459044994
164,2007-11-01,185.0,188.8,177.6,183.57,116.479,2358475,68.0610,62.3400,-24.7308,10.8848,9.8715,1.0133,66.4033,27.4504,64.5628,-32978839.6255,552097150.0000,54.0,False,50.0,48.719373328680774,52.0,51.22700918336376
165,2007-11-02,179.9,187.6,176.4,186.43,118.2937,1158835,64.8128,65.1750,-15.6745,10.3993,9.9770,0.4222,59.7460,27.9439,55.0742,-32062120.7973,553255985.0000,33.0,False,45.666666666666664,48.061280248034585,51.20000000000001,54.811638499883365
166,2007-11-05,186.6,202.0,183.01,194.6,123.4777,5597425,64.7789,66.8218,-21.7711,10.4348,10.0686,0.3662,64.8848,30.2895,163.4560,-30827086.5829,558853410.0000,72.0,False,51.33333333333333,46.97531992533843,48.2,46.675889318430194
167,2007-11-06,196.01,200.6,185.4,189.28,120.1021,2690965,64.9281,62.7874,-37.4228,11.0944,10.2738,0.8206,70.7182,32.4005,128.8753,-32144242.4498,556162445.0000,100.0,False,70.66666666666666,61.0096917365428,57.4,49.841989022794905
168,2007-11-07,190.0,199.59,184.24,186.49,118.3318,2301420,61.0720,53.6068,-45.6310,11.0053,10.4201,0.5852,63.2606,33.8885,79.0633,-33770978.6666,553861025.0000,85.0,False,85.66666666666666,83.02369320205398,67.8,60.55617960791774
169,2007-11-08,178.13,186.3,178.13,184.21,116.8851,2157855,52.1574,40.0782,-56.6560,9.8632,10.3087,-0.4455,51.3719,33.2048,-56.2996,-32717140.6611,551703170.0000,50.0,False,78.33333333333331,86.07587555293014,69.4,66.7390120432004
170,2007-11-12,180.0,182.97,174.3,177.48,112.6147,3526790,40.2730,27.1340,-88.5199,9.0052,10.0480,-1.0428,52.9207,31.4801,-128.1587,-33656809.5309,548176380.0000,46.0,False,58.0,60.24760397126043,53.00000000000001,51.97034734797391
171,2007-11-13,178.12,192.0,176.6,191.05,121.2252,2552810,34.1459,35.2254,-39.5307,8.0803,9.6545,-1.5741,51.1026,31.4923,16.3132,-31418955.7369,550729190.0000,61.0,False,57.66666666666666,58.924463669500796,55.20000000000001,53.784534035767265
172,2007-11-14,195.1,199.77,192.3,198.13,125.7176,3026835,39.5342,56.2431,-13.9711,8.6182,9.4472,-0.8290,63.6386,32.5367,135.6979,-29721171.7968,553756025.0000,64.0,False,57.0,53.96176530384273,59.80000000000001,60.03883328871702
173,2007-11-15,197.0,199.8,191.3,192.7,122.2722,1316385,55.9791,76.4687,-33.5740,9.0929,9.3763,-0.2834,64.7618,33.1765,83.6062,-30603925.9493,552439640.0000,26.0,False,50.33333333333333,55.40025734425083,52.60000000000001,55.37598604130011
174,2007-11-16,188.9,197.0,188.9,195.66,124.1504,783585,71.9576,83.1609,-22.8881,8.7151,9.2441,-0.5290,56.4953,33.0106,61.8162,-30079600.2056,553223225.0000,49.0,False,46.33333333333333,49.53170049430935,49.2,50.41963374601008
